Skeletal system,Cranium,Cranium without mandible,2048
Skeletal system,Cranium, Nasal bone,2049
Skeletal system,Cranium, Maxilla,2050
Skeletal system,Cranium, Zygomatic bone (rt),2051
Skeletal system,Cranium, Zygomatic bone (lt),2052
Skeletal system,Cranium, Mandible,2053
Skeletal system,Cranium,Parietal bone,2054
Skeletal system,Cranium,Frontal bone,2055
Skeletal system,Cranium,Occipital bone,2056
Skeletal system,Cranium,Temporal bone,2057
Skeletal system,Cranium,Ethmoid bone,2058
Skeletal system,Cranium,Crista galli,2059
Skeletal system,Cranium,Lacrimal bone (rt),2060
Skeletal system,Cranium,Lacrimal bone (lt),2061
Skeletal system,Vertebral column,First cervical vertebra,2176
Skeletal system,Vertebral column, Third thoracic vertebra,2177
Skeletal system,Vertebral column, Fourth thoracic vertebra,2178
Skeletal system,Vertebral column, Fifth thoracic vertebra,2179
Skeletal system,Vertebral column, Sixth thoracic vertebra,2180
Skeletal system,Vertebral column, Seventh thoracic vertebra,2181
Skeletal system,Vertebral column, Eighth thoracic vertebra,2182
Skeletal system,Vertebral column, Ninth thoracic vertebra,2183
Skeletal system,Vertebral column, Tenth thoracic vertebra,2184
Skeletal system,Vertebral column, Eleventh thoracic vertebra,2185
Skeletal system,Vertebral column, Twelfth thoracic vertebra,2186
Skeletal system,Vertebral column,Second cervical vertebra,2187
Skeletal system,Vertebral column, First lumbar vertebra,2188
Skeletal system,Vertebral column, Second lumbar vertebra,2189
Skeletal system,Vertebral column, Third lumbar vertebra,2190
Skeletal system,Vertebral column, Fourth lumbar vertebra,2191
Skeletal system,Vertebral column, Fifth lumbar vertebra,2192
Skeletal system,Vertebral column, Sacrum,2193
Skeletal system,Vertebral column, Coccyx,2194
Skeletal system,Vertebral column,Third cervical vertebra,2195
Skeletal system,Vertebral column,Fourth cervical vertebra,2196
Skeletal system,Vertebral column,Fifth cervical vertebra,2197
Skeletal system,Vertebral column,Sixth cervical vertebra,2198
Skeletal system,Vertebral column,Seventh cervical vertebra,2199
Skeletal system,Vertebral column,First thoracic vertebra,2200
Skeletal system,Vertebral column,Second thoracic vertebra,2201
Skeletal system,Thoracic skeleton,First rib (rt),2304
Skeletal system,Thoracic skeleton, Fifth rib (lt),2305
Skeletal system,Thoracic skeleton, Sixth rib (rt),2306
Skeletal system,Thoracic skeleton, Sixth rib (lt),2307
Skeletal system,Thoracic skeleton, Seventh rib (rt),2308
Skeletal system,Thoracic skeleton, Seventh rib (lt),2309
Skeletal system,Thoracic skeleton, Eighth rib (rt),2310
Skeletal system,Thoracic skeleton, Eighth rib (lt),2311
Skeletal system,Thoracic skeleton, Ninth rib (rt),2312
Skeletal system,Thoracic skeleton, Ninth rib (lt),2313
Skeletal system,Thoracic skeleton, Tenth rib (rt),2314
Skeletal system,Thoracic skeleton,First rib (lt),2315
Skeletal system,Thoracic skeleton, Tenth rib (lt),2316
Skeletal system,Thoracic skeleton, Eleventh rib (rt),2317
Skeletal system,Thoracic skeleton, Eleventh rib (lt),2318
Skeletal system,Thoracic skeleton, Twelfth rib (rt),2319
Skeletal system,Thoracic skeleton, Twelfth rib (lt),2320
Skeletal system,Thoracic skeleton, Sternum,2321
Skeletal system,Thoracic skeleton,Second rib (rt),2322
Skeletal system,Thoracic skeleton,Second rib (lt),2323
Skeletal system,Thoracic skeleton,Third rib (rt),2324
Skeletal system,Thoracic skeleton,Third rib (lt),2325
Skeletal system,Thoracic skeleton,Fourth rib (rt),2326
Skeletal system,Thoracic skeleton,Fourth rib (lt),2327
Skeletal system,Thoracic skeleton,Fifth rib (rt),2328
Skeletal system,Bones of upper limb,Scapula (rt),2432
Skeletal system,Bones of upper limb, Ulna (lt),2433
Skeletal system,Bones of upper limb, Scaphoid (rt),2434
Skeletal system,Bones of upper limb, Scaphoid (lt),2435
Skeletal system,Bones of upper limb, Lunate (rt),2436
Skeletal system,Bones of upper limb, Lunate (lt),2437
Skeletal system,Bones of upper limb, Triquetrum (rt),2438
Skeletal system,Bones of upper limb, Triquetrum (lt),2439
Skeletal system,Bones of upper limb, Pisiform (rt),2440
Skeletal system,Bones of upper limb, Pisiform (lt),2441
Skeletal system,Bones of upper limb, Trapezium (rt),2442
Skeletal system,Bones of upper limb,Scapula (lt),2443
Skeletal system,Bones of upper limb, Trapezium (lt),2444
Skeletal system,Bones of upper limb, Trapezoid (rt),2445
Skeletal system,Bones of upper limb, Trapezoid (lt),2446
Skeletal system,Bones of upper limb, Capitate (rt),2447
Skeletal system,Bones of upper limb, Capitate (lt),2448
Skeletal system,Bones of upper limb, Hamate (rt),2449
Skeletal system,Bones of upper limb, Hamate (lt),2450
Skeletal system,Bones of upper limb, First metacarpal bone (rt),2451
Skeletal system,Bones of upper limb, First metacarpal bone (lt),2452
Skeletal system,Bones of upper limb, Second metacarpal bone (rt),2453
Skeletal system,Bones of upper limb,Clavicle (rt),2454
Skeletal system,Bones of upper limb, Second metacarpal bone (lt),2455
Skeletal system,Bones of upper limb, Third metacarpal bone (rt),2456
Skeletal system,Bones of upper limb, Third metacarpal bone (lt),2457
Skeletal system,Bones of upper limb, Fourth metacarpal bone (rt),2458
Skeletal system,Bones of upper limb, Fourth metacarpal bone (lt),2459
Skeletal system,Bones of upper limb, Fifth metacarpal bone (rt),2460
Skeletal system,Bones of upper limb, Fifth metacarpal bone (lt),2461
Skeletal system,Bones of upper limb, First proximal phalanx (rt),2462
Skeletal system,Bones of upper limb, First proximal phalanx (lt),2463
Skeletal system,Bones of upper limb, Second proximal phalanx (rt),2464
Skeletal system,Bones of upper limb,Clavicle (lt),2465
Skeletal system,Bones of upper limb, Second proximal phalanx (lt),2466
Skeletal system,Bones of upper limb, Third proximal phalanx (rt),2467
Skeletal system,Bones of upper limb, Third proximal phalanx (lt),2468
Skeletal system,Bones of upper limb, Fourth proximal phalanx (rt),2469
Skeletal system,Bones of upper limb, Fourth proximal phalanx (lt),2470
Skeletal system,Bones of upper limb, Fifth proximal phalanx (rt),2471
Skeletal system,Bones of upper limb, Fifth proximal phalanx (lt),2472
Skeletal system,Bones of upper limb, Second middle phalanx (rt),2473
Skeletal system,Bones of upper limb, Second middle phalanx (lt),2474
Skeletal system,Bones of upper limb, Third middle phalanx (rt),2475
Skeletal system,Bones of upper limb,Humerus (rt),2476
Skeletal system,Bones of upper limb, Third middle phalanx (lt),2477
Skeletal system,Bones of upper limb, Fourth middle phalanx (rt),2478
Skeletal system,Bones of upper limb, Fourth middle phalanx (lt),2479
Skeletal system,Bones of upper limb, Fifth middle phalanx (rt),2480
Skeletal system,Bones of upper limb, Fifth middle phalanx (lt),2481
Skeletal system,Bones of upper limb, First distal phalanx (rt),2482
Skeletal system,Bones of upper limb, First distal phalanx (lt),2483
Skeletal system,Bones of upper limb, Second distal phalanx (rt),2484
Skeletal system,Bones of upper limb, Second distal phalanx (lt),2485
Skeletal system,Bones of upper limb, Third distal phalanx (rt),2486
Skeletal system,Bones of upper limb,Humerus (lt),2487
Skeletal system,Bones of upper limb, Third distal phalanx (lt),2488
Skeletal system,Bones of upper limb, Fourth distal phalanx (rt),2489
Skeletal system,Bones of upper limb, Fourth distal phalanx (lt),2490
Skeletal system,Bones of upper limb, Fifth distal phalanx (rt),2491
Skeletal system,Bones of upper limb, Fifth distal phalanx (lt),2492
Skeletal system,Bones of upper limb,Radius (rt),2493
Skeletal system,Bones of upper limb,Radius (lt),2494
Skeletal system,Bones of upper limb,Ulna (rt),2495
Skeletal system,Bones of lower limb,Hip bone (rt),2560
Skeletal system,Bones of lower limb, Fibula (lt),2561
Skeletal system,Bones of lower limb, Talus (rt),2562
Skeletal system,Bones of lower limb, Talus (lt),2563
Skeletal system,Bones of lower limb, Calcaneum (rt),2564
Skeletal system,Bones of lower limb, Calcaneum (lt),2565
Skeletal system,Bones of lower limb, Navicular (rt),2566
Skeletal system,Bones of lower limb, Navicular (lt),2567
Skeletal system,Bones of lower limb, Medial cuneiform (rt),2568
Skeletal system,Bones of lower limb, Medial cuneiform (lt),2569
Skeletal system,Bones of lower limb, Intermediate cuneiform (rt),2570
Skeletal system,Bones of lower limb,Hip bone (lt),2571
Skeletal system,Bones of lower limb, Intermediate cuneiform (lt),2572
Skeletal system,Bones of lower limb, Lateral cuneiform (rt),2573
Skeletal system,Bones of lower limb, Lateral cuneiform (lt),2574
Skeletal system,Bones of lower limb, Cuboid (rt),2575
Skeletal system,Bones of lower limb, Cuboid (lt),2576
Skeletal system,Bones of lower limb, First metatarsal (rt),2577
Skeletal system,Bones of lower limb, First metatarsal (lt),2578
Skeletal system,Bones of lower limb, Second metatarsal (rt),2579
Skeletal system,Bones of lower limb, Second metatarsal (lt),2580
Skeletal system,Bones of lower limb, Third metatarsal (rt),2581
Skeletal system,Bones of lower limb,Femur (rt),2582
Skeletal system,Bones of lower limb, Third metatarsal (lt),2583
Skeletal system,Bones of lower limb, Fourth metatarsal (rt),2584
Skeletal system,Bones of lower limb, Fourth metatarsal (lt),2585
